genome_id	AMR_org	antibiotic	measurement	measurement_unit	laboratory_typing_method	genome_name	POS_QC_amikacin	POS_QC_chloramphenicol	POS_QC_ciprofloxacin	POS_QC_gentamicin	POS_QC_meropenem	POS_QC_amoxicillin	POS_QC_amoxicillin_clavulanic_acid	POS_QC_cefepime	POS_QC_ceftazidime	POS_QC_tigecycline	QC_amikacin	QC_chloramphenicol	QC_ciprofloxacin	QC_gentamicin	QC_meropenem	QC_amoxicillin	QC_amoxicillin_clavulanic_acid	QC_cefepime	QC_ceftazidime	QC_tigecycline
D51	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	cefepime	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D51	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	P	W	P
D63	B_ESCHR_COLI	amikacin	16	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	gentamicin	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	cefepime	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D63	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D73	B_ESCHR_COLI	amikacin	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	chloramphenicol	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	gentamicin	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	cefepime	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	ceftazidime	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D73	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	chloramphenicol	32	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	ciprofloxacin	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	meropenem	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E3	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	ceftazidime	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
E11	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
C60	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	ciprofloxacin	0.015	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	amoxicillin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	amoxicillin_clavulanic_acid	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C60	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	W	P	P	W	P
C70	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	ciprofloxacin	0.015	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	cefepime	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	ceftazidime	16	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
C70	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	P	W	W	P	P	P
D1	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	gentamicin	<0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	meropenem	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	amoxicillin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	amoxicillin_clavulanic_acid	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D1	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	F	W	W	P	P	W	P
D11	B_ESCHR_COLI	amikacin	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	gentamicin	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	cefepime	16	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	ceftazidime	16	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D11	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P
D21	B_ESCHR_COLI	amikacin	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	ceftazidime	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D21	B_ESCHR_COLI	tigecycline	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	P	P	P	W	W
D31	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	ceftazidime	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D31	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	P	P	P	P	P	P	W	P	P
D42	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	amoxicillin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	amoxicillin_clavulanic_acid	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	ceftazidime	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D42	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	W	P	W	W	P	W	P
D64	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	amoxicillin	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	amoxicillin_clavulanic_acid	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D64	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	W	P	P	P	P	P	P
D75	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	ciprofloxacin	0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	gentamicin	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	meropenem	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	cefepime	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	ceftazidime	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
D75	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	W	W	W	P	P	P	P	W
