POS_QC_amikacin	POS_QC_chloramphenicol	POS_QC_ciprofloxacin	POS_QC_gentamicin	POS_QC_meropenem	POS_QC_amoxicillin	POS_QC_amoxicillin_clavulanic_acid	POS_QC_cefepime	POS_QC_ceftazidime	POS_QC_tigecycline	QC_amikacin	QC_chloramphenicol	QC_ciprofloxacin	QC_gentamicin	QC_meropenem	QC_amoxicillin	QC_amoxicillin_clavulanic_acid	QC_cefepime	QC_ceftazidime	QC_tigecycline	genome_id	date_collected	lca_class	AMR_org	antibiotic	measurement	laboratory_typing_method	measurement_unit	resistant_phenotype
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	P	P	P	P	W	P	P	D15	2019-01-16	7	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	P	P	P	P	W	P	P	D15	2019-01-16	7	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	P	P	P	P	W	P	P	D15	2019-01-16	7	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	W	P	P	P	P	P	W	P	P	D15	2019-01-16	7	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	amikacin	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	chloramphenicol	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	ciprofloxacin	0.25	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	gentamicin	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	meropenem	0.03	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	cefepime	0.125	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	ceftazidime	0.25	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	tigecycline	0.5	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	P	W	P	P	W	W	P	D24	2019-02-24	8	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	amikacin	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	chloramphenicol	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	ciprofloxacin	0.125	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	gentamicin	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	meropenem	0.0625	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	cefepime	0.0625	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	ceftazidime	0.25	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	tigecycline	0.5	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	P	P	P	P	W	P	P	D35	2017-03-22	8	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	amikacin	2	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	chloramphenicol	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	ciprofloxacin	0.008	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	gentamicin	1	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	meropenem	0.0625	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	cefepime	0.0625	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	ceftazidime	0.125	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	tigecycline	0.5	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	W	P	D47	2017-05-03	2	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	amikacin	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	chloramphenicol	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	ciprofloxacin	0.25	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	gentamicin	2	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	meropenem	0.0625	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	cefepime	<0.03	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	ceftazidime	0.125	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	tigecycline	0.5	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	I
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	W	W	P	P	P	P	P	P	D57	2017-05-27	5	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	amikacin	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	chloramphenicol	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	ciprofloxacin	0.008	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	gentamicin	1	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	meropenem	0.0625	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	cefepime	0.125	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	ceftazidime	0.25	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	tigecycline	0.5	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	P	P	P	P	P	P	D67	2017-06-29	2	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	amikacin	2	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	chloramphenicol	2	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	ciprofloxacin	0.008	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	gentamicin	0.5	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	meropenem	0.03	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	cefepime	<0.03	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	ceftazidime	0.25	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	tigecycline	0.5	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	S
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	W	P	P	W	W	P	P	P	P	P	D79	2017-07-21	2	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P	E7	2017-08-09	1	B_ESCHR_COLI	amikacin	16	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P	E7	2017-08-09	1	B_ESCHR_COLI	chloramphenicol	4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P	E7	2017-08-09	1	B_ESCHR_COLI	ciprofloxacin	>4	Agar dilution	mg/L	NA
2	2	0.008	1	0.0625	8	8	<0.03	0.125	0.5	P	W	P	P	P	P	P	P	P	P	E7	2017-08-09	1	B_ESCHR_COLI	gentamicin	>64	Agar dilution	mg/L	NA
