study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB4681	SAMEA2204807	ERX400957	ERR434682	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434682/ERR434682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434682/ERR434682_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434682/11658_4#40.cram	
PRJEB4681	SAMEA2204872	ERX400958	ERR434683	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434683/ERR434683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434683/ERR434683_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434683/11658_4#41.cram	
PRJEB4681	SAMEA2204886	ERX400959	ERR434684	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434684/ERR434684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434684/ERR434684_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434684/11658_4#42.cram	
PRJEB4681	SAMEA2204896	ERX400960	ERR434685	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434685/ERR434685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434685/ERR434685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434685/11658_4#43.cram	
PRJEB4681	SAMEA2204897	ERX400961	ERR434686	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434686/ERR434686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434686/ERR434686_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434686/11658_4#44.cram	
PRJEB4681	SAMEA2204911	ERX400962	ERR434687	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434687/ERR434687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434687/ERR434687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434687/11658_4#45.cram	
PRJEB4681	SAMEA2204920	ERX400963	ERR434688	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434688/ERR434688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434688/ERR434688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434688/11658_4#46.cram	
PRJEB4681	SAMEA2204990	ERX400964	ERR434689	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434689/ERR434689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434689/ERR434689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434689/11658_4#47.cram	
PRJEB4681	SAMEA2204999	ERX400965	ERR434690	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434690/ERR434690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434690/ERR434690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434690/11658_4#48.cram	
PRJEB4681	SAMEA2205007	ERX400966	ERR434691	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434691/ERR434691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434691/ERR434691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434691/11658_4#49.cram	
PRJEB4681	SAMEA2205030	ERX400967	ERR434692	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434692/ERR434692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434692/ERR434692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434692/11658_4#50.cram	
PRJEB4681	SAMEA2205033	ERX400968	ERR434693	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434693/ERR434693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434693/ERR434693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434693/11658_4#51.cram	
PRJEB4681	SAMEA2205034	ERX400969	ERR434694	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434694/ERR434694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434694/ERR434694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434694/11658_4#52.cram	
PRJEB4681	SAMEA2205047	ERX400970	ERR434695	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434695/ERR434695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434695/ERR434695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434695/11658_4#53.cram	
PRJEB4681	SAMEA2205048	ERX400971	ERR434696	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434696/ERR434696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434696/ERR434696_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434696/11658_4#54.cram	
PRJEB4681	SAMEA2205052	ERX400972	ERR434697	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434697/ERR434697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434697/ERR434697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434697/11658_4#55.cram	
PRJEB4681	SAMEA2205061	ERX400973	ERR434698	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434698/ERR434698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434698/ERR434698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434698/11658_4#56.cram	
PRJEB4681	SAMEA2205064	ERX400974	ERR434699	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434699/ERR434699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434699/ERR434699_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434699/11658_4#57.cram	
PRJEB4681	SAMEA2205069	ERX400975	ERR434700	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434700/ERR434700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434700/ERR434700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434700/11658_4#58.cram	
PRJEB4681	SAMEA2205123	ERX400976	ERR434701	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434701/ERR434701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434701/ERR434701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434701/11658_4#59.cram	
PRJEB4681	SAMEA2205127	ERX400977	ERR434702	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434702/ERR434702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434702/ERR434702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434702/11658_4#60.cram	
PRJEB4681	SAMEA2205136	ERX400978	ERR434703	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434703/ERR434703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434703/ERR434703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434703/11658_4#61.cram	
PRJEB4681	SAMEA2205167	ERX400979	ERR434704	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434704/ERR434704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434704/ERR434704_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434704/11658_4#62.cram	
PRJEB4681	SAMEA2205188	ERX400980	ERR434705	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434705/ERR434705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434705/ERR434705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434705/11658_4#63.cram	
PRJEB4681	SAMEA2205230	ERX400981	ERR434706	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434706/ERR434706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434706/ERR434706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434706/11658_4#64.cram	
PRJEB4681	SAMEA2205287	ERX400982	ERR434707	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434707/ERR434707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434707/ERR434707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434707/11658_4#65.cram	
PRJEB4681	SAMEA2205291	ERX400983	ERR434708	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434708/ERR434708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434708/ERR434708_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434708/11658_4#66.cram	
PRJEB4681	SAMEA2205303	ERX400984	ERR434709	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434709/ERR434709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434709/ERR434709_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434709/11658_4#67.cram	
PRJEB4681	SAMEA2205314	ERX400985	ERR434710	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434710/ERR434710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434710/ERR434710_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434710/11658_4#68.cram	
PRJEB4681	SAMEA2205350	ERX400986	ERR434711	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434711/ERR434711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434711/ERR434711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434711/11658_4#69.cram	
PRJEB4681	SAMEA2205359	ERX400987	ERR434712	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434712/ERR434712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434712/ERR434712_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434712/11658_4#70.cram	
PRJEB4681	SAMEA2205363	ERX400988	ERR434713	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434713/ERR434713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434713/ERR434713_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434713/11658_4#71.cram	
PRJEB4681	SAMEA2205370	ERX400989	ERR434714	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434714/ERR434714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434714/ERR434714_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434714/11658_4#72.cram	
PRJEB4681	SAMEA2205375	ERX400990	ERR434715	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434715/ERR434715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434715/ERR434715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434715/11658_4#73.cram	
PRJEB4681	SAMEA2205409	ERX400991	ERR434716	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434716/ERR434716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434716/ERR434716_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434716/11658_4#74.cram	
PRJEB4681	SAMEA2205422	ERX400992	ERR434717	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434717/ERR434717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434717/ERR434717_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434717/11658_4#75.cram	
PRJEB4681	SAMEA2205426	ERX400993	ERR434718	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434718/ERR434718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434718/ERR434718_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434718/11658_4#76.cram	
PRJEB4681	SAMEA2205428	ERX400994	ERR434719	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434719/ERR434719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434719/ERR434719_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434719/11658_4#77.cram	
PRJEB4681	SAMEA2205442	ERX400995	ERR434720	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434720/ERR434720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434720/ERR434720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434720/11658_4#78.cram	
PRJEB4681	SAMEA2205444	ERX400996	ERR434721	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434721/ERR434721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434721/ERR434721_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434721/11658_4#79.cram	
PRJEB4681	SAMEA2205450	ERX400997	ERR434722	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434722/ERR434722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434722/ERR434722_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434722/11658_4#80.cram	
PRJEB4681	SAMEA2205457	ERX400998	ERR434723	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434723/ERR434723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434723/ERR434723_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434723/11658_4#81.cram	
PRJEB4681	SAMEA2205467	ERX400999	ERR434724	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434724/ERR434724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434724/ERR434724_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434724/11658_4#82.cram	
PRJEB4681	SAMEA2205470	ERX401000	ERR434725	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434725/ERR434725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434725/ERR434725_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434725/11658_4#83.cram	
PRJEB4681	SAMEA2205473	ERX401001	ERR434726	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434726/ERR434726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434726/ERR434726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434726/11658_4#84.cram	
PRJEB4681	SAMEA2205477	ERX401002	ERR434727	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434727/ERR434727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434727/ERR434727_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434727/11658_4#85.cram	
PRJEB4681	SAMEA2205484	ERX401003	ERR434728	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434728/ERR434728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434728/ERR434728_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434728/11658_4#86.cram	
PRJEB4681	SAMEA2205505	ERX401004	ERR434729	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434729/ERR434729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434729/ERR434729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434729/11658_4#87.cram	
PRJEB4681	SAMEA2205508	ERX401005	ERR434730	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434730/ERR434730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434730/ERR434730_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434730/11658_4#88.cram	
PRJEB4681	SAMEA2205521	ERX401006	ERR434731	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434731/ERR434731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434731/ERR434731_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434731/11658_4#89.cram	
PRJEB4681	SAMEA2205579	ERX401007	ERR434732	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434732/ERR434732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434732/ERR434732_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434732/11658_4#90.cram	
PRJEB4681	SAMEA2205590	ERX401008	ERR434733	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434733/ERR434733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434733/ERR434733_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434733/11658_4#91.cram	
PRJEB4681	SAMEA2205600	ERX401009	ERR434734	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434734/ERR434734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434734/ERR434734_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434734/11658_4#92.cram	
PRJEB4681	SAMEA2205616	ERX401010	ERR434735	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434735/ERR434735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434735/ERR434735_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434735/11658_4#93.cram	
PRJEB4681	SAMEA2205620	ERX401011	ERR434736	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434736/ERR434736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434736/ERR434736_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434736/11658_4#94.cram	
PRJEB4681	SAMEA2205686	ERX401012	ERR434737	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434737/ERR434737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434737/ERR434737_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434737/11658_4#95.cram	
PRJEB4681	SAMEA2205710	ERX401013	ERR434738	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434738/ERR434738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434738/ERR434738_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434738/11658_4#96.cram	
PRJEB4681	SAMEA2204232	ERX401014	ERR434739	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434739/ERR434739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434739/ERR434739_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434739/11658_5#1.cram	
PRJEB4681	SAMEA2204233	ERX401015	ERR434740	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434740/ERR434740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434740/ERR434740_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434740/11658_5#2.cram	
PRJEB4681	SAMEA2204235	ERX401016	ERR434741	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434741/ERR434741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434741/ERR434741_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434741/11658_5#3.cram	
PRJEB4681	SAMEA2204237	ERX401017	ERR434742	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434742/ERR434742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434742/ERR434742_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434742/11658_5#4.cram	
PRJEB4681	SAMEA2204241	ERX401018	ERR434743	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434743/ERR434743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434743/ERR434743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434743/11658_5#5.cram	
PRJEB4681	SAMEA2204251	ERX401019	ERR434744	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434744/ERR434744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434744/ERR434744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434744/11658_5#6.cram	
PRJEB4681	SAMEA2204252	ERX401020	ERR434745	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434745/ERR434745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434745/ERR434745_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434745/11658_5#7.cram	
PRJEB4681	SAMEA2204253	ERX401021	ERR434746	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434746/ERR434746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434746/ERR434746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434746/11658_5#8.cram	
PRJEB4681	SAMEA2204258	ERX401022	ERR434747	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434747/ERR434747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434747/ERR434747_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434747/11658_5#9.cram	
PRJEB4681	SAMEA2204262	ERX401023	ERR434748	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434748/ERR434748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434748/ERR434748_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434748/11658_5#10.cram	
PRJEB4681	SAMEA2204264	ERX401024	ERR434749	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434749/ERR434749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434749/ERR434749_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434749/11658_5#11.cram	
PRJEB4681	SAMEA2204272	ERX401025	ERR434750	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434750/ERR434750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434750/ERR434750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434750/11658_5#12.cram	
PRJEB4681	SAMEA2204274	ERX401026	ERR434751	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434751/ERR434751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434751/ERR434751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434751/11658_5#13.cram	
PRJEB4681	SAMEA2204276	ERX401027	ERR434752	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434752/ERR434752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434752/ERR434752_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434752/11658_5#14.cram	
PRJEB4681	SAMEA2204290	ERX401028	ERR434753	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434753/ERR434753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434753/ERR434753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434753/11658_5#15.cram	
PRJEB4681	SAMEA2204301	ERX401029	ERR434754	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434754/ERR434754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434754/ERR434754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434754/11658_5#16.cram	
PRJEB4681	SAMEA2204311	ERX401030	ERR434755	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434755/ERR434755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434755/ERR434755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR434/ERR434755/11658_5#17.cram	
